File,TargetSNR_dB,STOI_Input,STOI_Baseline,STOI_Leaky,STOI_HardVAD,STOI_SoftVAD
female_46_IUS-F90202.wav,5,0.988721854912822,0.920653888124325,0.96243400247418,0.975284373814841,0.977491856433006
female_46_IUS-F90202.wav,10,0.995732776320667,0.879409289190769,0.928517129063367,0.965738772349191,0.96827137720578
female_47_IUS-F92202.wav,-5,0.939025683906416,0.917282236376192,0.934908867156304,0.938597406653337,0.940759703487492
female_47_IUS-F92202.wav,0,0.969204161086058,0.907940169414353,0.948147588650457,0.96076968100687,0.964512165272836
female_47_IUS-F92202.wav,5,0.985761175231014,0.878464504944324,0.930710242063898,0.968376786479551,0.968174208768547
female_47_IUS-F92202.wav,10,0.994225417439304,0.849610414820435,0.892882713725149,0.95921427388256,0.959912137415628
female_48_IUS-F94202.wav,-5,0.954586657928448,0.928614852942535,0.946596479007599,0.954130300700187,0.957311188881774
female_48_IUS-F94202.wav,0,0.972187881942841,0.928465915465772,0.953716557671914,0.966143786677039,0.969241110141609
female_48_IUS-F94202.wav,5,0.986036448757845,0.912876394490195,0.943863987740393,0.966009976013943,0.970182026040526
female_48_IUS-F94202.wav,10,0.99386724462479,0.884290856379943,0.92099141377885,0.962489397834808,0.965675672574989
female_49_IUS-F96202.wav,-5,0.947546333922994,0.954905674670931,0.946308437626338,0.953342057585349,0.953477908807881
female_49_IUS-F96202.wav,0,0.974012175670813,0.957337752719242,0.96192084990509,0.974501554309355,0.974497728781188
female_49_IUS-F96202.wav,5,0.988906069278085,0.946080454762872,0.964061813353216,0.983943488476797,0.984267295772082
female_49_IUS-F96202.wav,10,0.995590974315631,0.925381313018103,0.955918792228965,0.98787527421449,0.988209097719755
female_50_IUS-F98202.wav,-5,0.951469132193708,0.962617531285436,0.955047411356476,0.952184187509019,0.954768378899067
female_50_IUS-F98202.wav,0,0.969808820502446,0.957726112550651,0.968442789811586,0.969153449272875,0.971920121026452
female_50_IUS-F98202.wav,5,0.984042724990481,0.935831973729509,0.965687685186062,0.980070854093895,0.98263588980905
female_50_IUS-F98202.wav,10,0.993457104496025,0.906101002686779,0.945363554474981,0.984482142799831,0.984009638280177
male_01_IUS-M00201.wav,-5,0.935368790809689,0.956052142976537,0.93888041776912,0.937127615303357,0.939390232757653
male_01_IUS-M00201.wav,0,0.968429736292604,0.959461474866797,0.962524350517952,0.964037919702355,0.967220013900842
male_01_IUS-M00201.wav,5,0.98703948561948,0.941502884508277,0.964624180470551,0.978536417270642,0.979103485863219
male_01_IUS-M00201.wav,10,0.995230535012458,0.913162946435786,0.948094941851733,0.975715424884804,0.979065970663976
male_02_IUS-M02201.wav,-5,0.965112834979072,0.976812511008214,0.964491611157069,0.967418704305002,0.966479699150237
male_02_IUS-M02201.wav,0,0.986471038788051,0.973007891471693,0.975304619804256,0.981492354321185,0.981883627899792
male_02_IUS-M02201.wav,5,0.994480876484376,0.949348616257906,0.961074306497625,0.975200507723263,0.978344963454009
male_02_IUS-M02201.wav,10,0.997753576549525,0.917482107471082,0.933706198026959,0.958013180162326,0.968432185651692
male_03_IUS-M04201.wav,-5,0.951039610403398,0.960460465085392,0.950641230231318,0.953032952586603,0.953789084899976
male_03_IUS-M04201.wav,0,0.981460610327734,0.959184535592134,0.962243784183195,0.977065912642506,0.975684123763267
male_03_IUS-M04201.wav,5,0.992882313221508,0.936242100699881,0.950964240077282,0.990666336601735,0.981296218530223
male_03_IUS-M04201.wav,10,0.997291608770739,0.90810742850014,0.927163143430651,0.99509669938056,0.977051340846374
male_04_IUS-M06201.wav,-5,0.959795123366668,0.962959148621039,0.956292684717641,0.955831138296239,0.955863044459261
male_04_IUS-M06201.wav,0,0.98350181892464,0.962733644423873,0.967800744973737,0.968204035446389,0.969276138395909
male_04_IUS-M06201.wav,5,0.993599166628771,0.947487267969413,0.961790893635884,0.968072490600062,0.971811240814084
male_04_IUS-M06201.wav,10,0.997799885205954,0.927427894762932,0.944983615894335,0.954372016905671,0.962392700815586
male_05_IUS-M08201.wav,-5,0.941403310376856,0.968261750203139,0.950987535933831,0.948385960613262,0.950151771124392
male_05_IUS-M08201.wav,0,0.975858242156406,0.968671131699131,0.976369784989774,0.975691780376845,0.977558087654874
male_05_IUS-M08201.wav,5,0.989840952565614,0.95074143864742,0.977335881013265,0.987432571389778,0.986993421488168
male_05_IUS-M08201.wav,10,0.995736055909301,0.926979688523904,0.960461052259827,0.991314974897692,0.990220571784515
male_06_IUS-M10201.wav,-5,0.923269515391145,0.937324997368785,0.924125666090019,0.926698453192485,0.92822725309216
male_06_IUS-M10201.wav,0,0.960308583536176,0.952860973692087,0.955512258986176,0.960972109880993,0.963001245099984
male_06_IUS-M10201.wav,5,0.983740490718588,0.952899270437114,0.968542476585574,0.980842156164486,0.982231036037019
male_06_IUS-M10201.wav,10,0.993974848322676,0.942669840377985,0.9686758830205,0.987014595710318,0.989960233716529
